REFDES,COMP_DEVICE_TYPE,COMP_VALUE,COMP_TOL,COMP_PACKAGE,SYM_X,SYM_Y,SYM_ROTATE,SYM_MIRROR
RC219,RESISTOR_R0402_0/0402,,,R0402,723.999,-19205.118,0.000,YES
RC220,RESISTOR_R0402_2.2/0402,,,R0402,563.999,-19337.118,270.000,NO
RC221,RESISTOR_R0402_X_110KST/0402,,,R0402,643.999,-19337.118,90.000,NO
RC222,RESISTOR_R0402_0/0402,,,R0402,603.999,-19337.118,90.000,NO
RC223,RESISTOR_R0805_1RST/0805,,,R0805,416.219,-18996.338,270.000,NO
RC224,RESISTOR_R0402_0/0402,,,R0402,396.999,-19205.118,0.000,YES
RC225,RESISTOR_R0402_2.2/0402,,,R0402,237.250,-19337.476,270.000,NO
RC226,RESISTOR_R0402_X_110KST/0402,,,R0402,316.999,-19337.118,90.000,NO
RC227,RESISTOR_R0402_0/0402,,,R0402,276.999,-19337.118,90.000,NO
RC228,RESISTOR_R0805_1RST/0805,,,R0805,89.219,-18996.338,270.000,NO
RC229,RESISTOR_R0402_0/0402,,,R0402,69.999,-19205.118,0.000,YES
RC230,RESISTOR_R0402_2.2/0402,,,R0402,-90.001,-19337.118,270.000,NO
RC231,RESISTOR_R0402_X_110KST/0402,,,R0402,-10.001,-19337.118,90.000,NO
RC232,RESISTOR_R0402_0/0402,,,R0402,-50.001,-19337.118,90.000,NO
RC233,RESISTOR_R0805_1RST/0805,,,R0805,-238.781,-18996.338,270.000,NO
RC234,RESISTOR_R0402_0/0402,,,R0402,-257.001,-19205.118,0.000,YES
RC235,RESISTOR_R0402_2.2/0402,,,R0402,-417.001,-19337.118,270.000,NO
RC236,RESISTOR_R0402_X_110KST/0402,,,R0402,-337.001,-19309.118,90.000,NO
RC237,RESISTOR_R0402_0/0402,,,R0402,-377.001,-19337.118,90.000,NO
RC238,RESISTOR_R0805_1RST/0805,,,R0805,-564.781,-18997.338,270.000,NO
RC239,RESISTOR_R0402_0/0402,,,R0402,-584.001,-19205.118,0.000,YES
RC240,RESISTOR_R0402_2.2/0402,,,R0402,-744.001,-19337.118,270.000,NO
RC241,RESISTOR_R0402_X_110KST/0402,,,R0402,-664.001,-19349.118,90.000,NO
RC242,RESISTOR_R0402_0/0402,,,R0402,-704.001,-19337.118,90.000,NO
RC243,RESISTOR_R0805_1RST/0805,,,R0805,-921.001,-18968.118,180.000,NO
RC244,RESISTOR_R0402_10K/0402,,,R0402,-1930.000,-13000.000,0.000,NO
RC245,RESISTOR_R0402_0/0402,,,R0402,-2006.000,-13202.000,270.000,NO
RC246,RESISTOR_R0402_0/0402,,,R0402,-1930.000,-13040.000,0.000,NO
RC247,RESISTOR_R0402_3.16KST/0402,,,R0402,-2280.000,-12954.000,180.000,NO
RC248,RESISTOR_R0402_0/0402,,,R0402,-1930.000,-13080.000,0.000,NO
RC249,RESISTOR_R0402_2.67KST/0402,,,R0402,-2280.000,-12914.000,180.000,NO
RC250,RESISTOR_R0402_150RST/0402,,,R0402,-1930.000,-13120.000,0.000,NO
RC252,RESISTOR_R0402_1.5KST/0402,,,R0402,-2315.000,-13032.000,90.000,NO
RC253,RESISTOR_R0402_10K/0402,,,R0402,-2046.000,-13230.000,270.000,NO
RC254,RESISTOR_R0402_1KST/0402,,,R0402,-2302.000,-13086.000,180.000,NO
RC255,RESISTOR_R0402_100RST/0402,,,R0402,-1865.000,-13080.000,0.000,NO
RC256,RESISTOR_R0402_49.9RST/0402,,,R0402,-1865.000,-13120.000,0.000,NO
RC257,RESISTOR_R0402_0/0402,,,R0402,-2147.000,-13585.000,270.000,YES
RC258,RESISTOR_R0402_2.2/0402,,,R0402,-2274.000,-13417.160,180.000,NO
RC259,RESISTOR_R0402_X_110KST/0402,,,R0402,-2273.870,-13497.480,0.000,NO
RC260,RESISTOR_R0402_0/0402,,,R0402,-2273.000,-13457.160,0.000,NO
RC261,RESISTOR_R0805_1RST/0805,,,R0805,-1855.000,-13570.000,180.000,NO
RC262,RESISTOR_R0402_10K/0402,,,R0402,1105.000,-19910.000,270.000,NO
RC263,RESISTOR_R0402_0/0402,,,R0402,1065.000,-19910.000,270.000,NO
RC264,RESISTOR_R0402_0/0402,,,R0402,1025.000,-19910.000,270.000,NO
RC265,RESISTOR_R0402_34.8KST/0402,,,R0402,1015.000,-19560.000,270.000,NO
RC266,RESISTOR_R0402_0/0402,,,R0402,940.000,-19897.000,180.000,NO
RC267,RESISTOR_R0402_49.9KST/0402,,,R0402,1056.000,-19560.000,90.000,NO
RC268,RESISTOR_R0402_150RST/0402,,,R0402,940.000,-19847.000,180.000,NO
RC269,RESISTOR_R0402_10K/0402,,,R0402,935.000,-19807.000,180.000,NO
RC270,RESISTOR_R0402_10K/0402,,,R0402,935.000,-19707.000,180.000,NO
RC271,RESISTOR_R0402_1/0402,,,R0402,1020.000,-19812.000,0.000,YES
RC272,RESISTOR_R0402_4.7K/0402,,,R0402,882.500,-19770.000,90.000,NO
RC273,RESISTOR_R0402_10K/0402,,,R0402,935.000,-19767.000,180.000,NO
RC274,RESISTOR_R0402_X_4.02KST/0402,,,R0402,1040.000,-19662.000,180.000,YES
RC275,RESISTOR_R0402_100RST/0402,,,R0402,875.000,-19897.000,180.000,NO
RC276,RESISTOR_R0402_49.9RST/0402,,,R0402,875.000,-19847.000,180.000,NO
RC277,RESISTOR_R0402_0/0402,,,R0402,1325.000,-19770.000,0.000,YES
RC278,RESISTOR-4P_R2512-4P_M_0.002RST,,,R2512-4P_M,1485.000,-19910.000,180.000,YES
RC279,RESISTOR_R0402_2.2RST/0402,,,R0402,2188.000,-19712.000,180.000,YES
RC280,RESISTOR_R0402_2.2RST/0402,,,R0402,2213.319,-19985.000,90.000,NO
RC281,RESISTOR_R0402_110KST/0402,,,R0402,2279.681,-19761.000,0.000,YES
RC282,RESISTOR_R0402_0/0402,,,R0402,2315.091,-19985.000,90.000,NO
RC283,RESISTOR_R0603_1RST/0603,,,R0603,2035.000,-19765.000,180.000,NO
RC284,RESISTOR_R0402_2.2RST/0402,,,R0402,3095.000,-19710.000,180.000,YES
RC285,RESISTOR_R0402_2.2RST/0402,,,R0402,3165.319,-19985.000,90.000,NO
RC286,RESISTOR_R0402_110KST/0402,,,R0402,3229.681,-19761.000,0.000,YES
RC287,RESISTOR_R0402_0/0402,,,R0402,3270.000,-19985.000,90.000,NO
RC288,RESISTOR_R0603_1RST/0603,,,R0603,2989.681,-19758.811,180.000,NO
RC289,RESISTOR_R0402_2.2RST/0402,,,R0402,2620.000,-19710.000,180.000,YES
RC290,RESISTOR_R0402_2.2RST/0402,,,R0402,2687.319,-19985.000,90.000,NO
RC291,RESISTOR_R0402_110KST/0402,,,R0402,2754.681,-19761.000,0.000,YES
RC292,RESISTOR_R0402_0/0402,,,R0402,2790.181,-19985.000,90.000,NO
RC293,RESISTOR_R0603_1RST/0603,,,R0603,2509.681,-19758.811,180.000,NO
RC294,RESISTOR_R0402_2.2RST/0402,,,R0402,3614.000,-19712.000,180.000,YES
RC295,RESISTOR_R0402_2.2RST/0402,,,R0402,3645.319,-19985.000,90.000,NO
RC296,RESISTOR_R0402_169KST/0402,,,R0402,3709.681,-19761.000,0.000,YES
RC297,RESISTOR_R0402_0/0402,,,R0402,3750.091,-19985.000,90.000,NO
RC298,RESISTOR_R0603_1RST/0603,,,R0603,3458.000,-19758.811,180.000,NO
RC299,RESISTOR_R0402_10K/0402,,,R0402,-415.000,-19855.000,180.000,NO
RC300,RESISTOR_R0402_0/0402,,,R0402,-415.000,-19815.000,180.000,NO
RC301,RESISTOR_R0402_0/0402,,,R0402,-415.000,-19775.000,180.000,NO
RC302,RESISTOR_R0402_20.5KST/0402,,,R0402,-69.000,-19729.000,180.000,NO
RC303,RESISTOR_R0402_0/0402,,,R0402,-394.000,-19664.000,90.000,NO
RC304,RESISTOR_R0402_37.4KST/0402,,,R0402,-69.000,-19769.000,0.000,NO
RC305,RESISTOR_R0402_150RST/0402,,,R0402,-344.000,-19664.000,90.000,NO
RC306,RESISTOR_R0402_10K/0402,,,R0402,-299.000,-19634.000,90.000,NO
RC307,RESISTOR_R0402_10K/0402,,,R0402,-204.000,-19634.000,90.000,NO
RC308,RESISTOR_R0402_1/0402,,,R0402,-324.000,-19731.000,270.000,YES
RC309,RESISTOR_R0402_10K/0402,,,R0402,-259.000,-19634.000,90.000,NO
RC310,RESISTOR_R0402_X_4.02KST/0402,,,R0402,-164.000,-19749.000,90.000,YES
RC311,RESISTOR_R0402_X_100RST/0402,,,R0402,-394.000,-19599.000,90.000,NO
RC312,RESISTOR_R0402_X_49.9RST/0402,,,R0402,-344.000,-19599.000,90.000,NO
RC313,RESISTOR_R0402_0/0402,,,R0402,-665.000,-19800.000,270.000,YES
RC314,RESISTOR-4P_R2512-4P_M_0.002RST,,,R2512-4P_M,-680.000,-19910.000,0.000,YES
RC315,RESISTOR_R0402_2.2RST/0402,,,R0402,-1387.000,-19712.000,180.000,YES
RC316,RESISTOR_R0402_2.2RST/0402,,,R0402,-1360.000,-19985.000,90.000,NO
RC317,RESISTOR_R0402_110KST/0402,,,R0402,-1293.000,-19761.000,0.000,YES
RC318,RESISTOR_R0402_0/0402,,,R0402,-1255.000,-19985.000,90.000,NO
RC319,RESISTOR_R0603_1RST/0603,,,R0603,-1538.000,-19765.000,180.000,NO
RC320,RESISTOR_R0402_2.2RST/0402,,,R0402,-2391.000,-19712.000,180.000,YES
RC321,RESISTOR_R0402_2.2RST/0402,,,R0402,-2357.000,-19985.000,90.000,NO
RC322,RESISTOR_R0402_110KST/0402,,,R0402,-2298.000,-19761.000,0.000,YES
RC323,RESISTOR_R0402_0/0402,,,R0402,-2256.000,-19985.000,90.000,NO
RC324,RESISTOR_R0603_1RST/0603,,,R0603,-2538.000,-19763.811,180.000,NO
RC325,RESISTOR_R0402_2.2RST/0402,,,R0402,-1904.000,-19714.000,180.000,YES
RC326,RESISTOR_R0402_2.2RST/0402,,,R0402,-1874.000,-19985.000,90.000,NO
RC327,RESISTOR_R0402_110KST/0402,,,R0402,-1814.000,-19761.000,0.000,YES
RC328,RESISTOR_R0402_0/0402,,,R0402,-1770.000,-19985.000,90.000,NO
RC329,RESISTOR_R0603_1RST/0603,,,R0603,-2054.000,-19763.811,180.000,NO
RC330,RESISTOR_R0402_2.2RST/0402,,,R0402,-2850.000,-19712.000,180.000,YES
RC331,RESISTOR_R0402_2.2RST/0402,,,R0402,-2817.000,-19985.000,90.000,NO
RC332,RESISTOR_R0402_169KST/0402,,,R0402,-2755.000,-19761.000,0.000,YES
RC333,RESISTOR_R0402_0/0402,,,R0402,-2705.000,-19985.000,90.000,NO
RC334,RESISTOR_R0603_1RST/0603,,,R0603,-2995.000,-19735.000,180.000,NO
RC335,RESISTOR_R0402_10KST/0402,,,R0402,4150.610,-19540.000,0.000,NO
RC336,RESISTOR_R0402_10KST/0402,,,R0402,4175.610,-19597.000,270.000,NO
RC337,RESISTOR_R0402_10KST/0402,,,R0402,-3995.000,-16490.000,270.000,NO
RC338,RESISTOR_R0402_10KST/0402,,,R0402,-3800.000,-16655.000,180.000,NO
RC339,RESISTOR_R0402_10KST/0402,,,R0402,-3865.000,-16655.000,180.000,NO
RC740,RESISTOR_R0402_4.7K/0402,,,R0402,-3585.000,-19415.000,0.000,NO
RC741,RESISTOR_R0402_4.7K/0402,,,R0402,-3585.000,-19475.000,0.000,NO
RC742,RESISTOR_R0402_X_240/0402,,,R0402,274.059,-15366.390,90.000,YES
RC743,RESISTOR_R0402_X_240/0402,,,R0402,314.059,-15366.390,90.000,YES
RC744,RESISTOR_R0402_X_240/0402,,,R0402,433.902,-15367.051,90.000,YES
RC747,RESISTOR_R0402_100RST/0402,,,R0402,910.000,-14100.000,270.000,YES
RC748,RESISTOR_R0402_100RST/0402,,,R0402,870.000,-14100.000,270.000,YES
RC749,RESISTOR_R0402_1K/0402,,,R0402,-111.000,-14865.000,270.000,YES
RC750,RESISTOR_R0402_1K/0402,,,R0402,-1015.000,-13525.000,270.000,NO
RC751,RESISTOR_R0402_1K/0402,,,R0402,-151.000,-14865.000,270.000,YES
RC753,RESISTOR_R0402_150RST/0402,,,R0402,870.000,-13975.000,270.000,YES
RC754,RESISTOR_R0402_150RST/0402,,,R0402,910.000,-13975.000,270.000,YES
RC755,RESISTOR_R0402_240/0402,,,R0402,670.000,-14100.000,270.000,YES
RC756,RESISTOR_R0402_X_49.9RST/0402,,,R0402,790.000,-14100.000,270.000,YES
RC757,RESISTOR_R0402_49.9RST/0402,,,R0402,473.902,-15367.051,90.000,YES
RC758,RESISTOR_R0402_124RST/0402,,,R0402,1195.000,-19935.000,0.000,NO
RC759,RESISTOR_R0402_1KST/0402,,,R0402,1195.000,-19895.000,0.000,NO
RC760,RESISTOR_R0402_1KST/0402,,,R0402,-400.000,-19910.000,270.000,NO
RC761,RESISTOR_R0402_124RST/0402,,,R0402,-440.000,-19910.000,270.000,NO
RC765,RESISTOR_R0402_1KST/0402,,,R0402,1379.118,-19287.001,90.000,NO
RC766,RESISTOR_R0402_1KST/0402,,,R0402,696.999,-19323.118,0.000,NO
RC767,RESISTOR_R0402_1KST/0402,,,R0402,1023.999,-19323.118,0.000,NO
RC768,RESISTOR_R0402_1KST/0402,,,R0402,369.999,-19323.118,0.000,NO
RC769,RESISTOR_R0402_1KST/0402,,,R0402,42.999,-19323.118,0.000,NO
RC770,RESISTOR_R0402_10K/0402,,,R0402,542.000,-19776.000,0.000,NO
RC771,RESISTOR_R0402_1KST/0402,,,R0402,-254.882,-19282.001,90.000,NO
RC772,RESISTOR_R0402_1KST/0402,,,R0402,-611.001,-19323.118,0.000,NO
RC773,RESISTOR_R0402_4.7K/0402,,,R0402,482.000,-19956.000,270.000,NO
RC774,RESISTOR_R0402_0/0402,,,R0402,-2348.000,-13142.000,90.000,NO
RC775,RESISTOR_R0402_100KST/0402,,,R0402,-2365.000,-13032.500,90.000,NO
RC776,RESISTOR_R0402_1KST/0402,,,R0402,-2259.000,-13550.160,270.000,NO
RCT1,THERMISTOR_R0603_RT100K,,,R0603,1010.000,-18050.000,90.000,YES
RCX1,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,3113.150,-16385.118,180.000,NO
RCX2,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,3110.000,-14107.500,90.000,NO
RCX3,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,3113.150,-16345.118,180.000,NO
RCX4,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,3110.000,-14175.000,270.000,NO
RCX5,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,-2522.161,-16420.118,180.000,NO
RCX6,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,-2155.000,-13980.000,0.000,NO
RCX7,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,-2522.161,-16380.118,180.000,NO
RCX8,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,-2155.000,-14020.000,0.000,NO
RCX9,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,3111.150,-16462.118,0.000,NO
RCX10,R0402-SHORT_R0402-SHORT_X_SHORT,,,R0402-SHORT,-2512.161,-16480.118,270.000,NO
RD46,RESISTOR_R0402_0/0402,,,R0402,7630.000,-18030.000,270.000,NO
RD47,RESISTOR_R0402_221RST/0402,,,R0402,7710.000,-18030.000,270.000,NO
RD48,RESISTOR_R0402_49.9RST/0402,,,R0402,8630.000,-14070.000,270.000,YES
RD49,RESISTOR_R0402_49.9RST/0402,,,R0402,8540.000,-14170.000,270.000,YES
RD50,RESISTOR_R0402_0/0402,,,R0402,7670.000,-18030.000,270.000,NO
RD51,RESISTOR_R0402_0/0402,,,R0402,7790.000,-18030.000,270.000,NO
RD52,RESISTOR_R0402_0/0402,,,R0402,7830.000,-18030.000,270.000,NO
RD53,RESISTOR_R0402_221RST/0402,,,R0402,7750.000,-18030.000,270.000,NO
RD56,RESISTOR_R0402_100RST/0402,,,R0402,8474.579,-15541.051,180.000,YES
RD57,RESISTOR_R0402_90.9RST/0402,,,R0402,8458.579,-15501.051,180.000,YES
RD58,RESISTOR_R0402_90.9RST/0402,,,R0402,8415.000,-15420.000,270.000,YES
RD59,RESISTOR_R0402_X_240/0402,,,R0402,8290.000,-15365.000,90.000,YES
RD60,RESISTOR_R0402_100RST/0402,,,R0402,7764.000,-14871.000,90.000,YES
RD61,RESISTOR_R0402_90.9RST/0402,,,R0402,8100.000,-15365.000,90.000,NO
RD62,RESISTOR_R0402_X_240/0402,,,R0402,8210.000,-15365.000,90.000,YES
RD63,RESISTOR_R0402_90.9RST/0402,,,R0402,7716.000,-14871.000,90.000,YES
RD64,RESISTOR_R0402_X_240/0402,,,R0402,8630.000,-13980.000,270.000,YES
RD65,RESISTOR_R0402_X_240/0402,,,R0402,8170.000,-15365.000,90.000,YES
RD66,RESISTOR_R0402_0/0402,,,R0402,7120.000,-13535.000,90.000,NO
RD67,RESISTOR_R0402_0/0402,,,R0402,7180.000,-13535.000,90.000,NO
RD68,RESISTOR_R0402_49.9RST/0402,,,R0402,8050.000,-15370.000,270.000,YES
RD69,RESISTOR_R0402_49.9RST/0402,,,R0402,8010.000,-15370.000,270.000,YES
RD70,RESISTOR_R0402_49.9RST/0402,,,R0402,8420.000,-15415.000,90.000,NO
RD71,RESISTOR_R0402_1K/0402,,,R0402,7030.000,-13625.000,90.000,NO
RD72,RESISTOR_R0402_49.9RST/0402,,,R0402,8090.000,-15370.000,270.000,YES
RD74,RESISTOR_R0402_X_49.9RST/0402,,,R0402,8590.000,-14170.000,270.000,YES
RD75,RESISTOR_R0402_X_49.9RST/0402,,,R0402,7755.000,-16820.000,90.000,YES
RD76,RESISTOR_R0402_X_49.9RST/0402,,,R0402,7835.000,-16820.000,90.000,YES
RD77,RESISTOR_R0402_49.9RST/0402,,,R0402,8130.000,-15365.000,90.000,YES
RD78,RESISTOR_R0402_240/0402,,,R0402,9445.000,-13600.000,90.000,NO
RD79,RESISTOR_R0402_240/0402,,,R0402,9575.000,-13600.000,90.000,NO
RD80,RESISTOR_R0402_348RST/0402,,,R0402,9570.000,-13280.000,270.000,NO
RD81,RESISTOR_R0402_348RST/0402,,,R0402,9450.000,-13280.000,90.000,NO
RD82,RESISTOR_R0402_10/0402,,,R0402,9485.000,-13600.000,90.000,NO
RD83,RESISTOR_R0402_20/0402,,,R0402,9490.000,-13280.000,90.000,NO
RD85,RESISTOR_R0402_10/0402,,,R0402,9535.000,-13600.000,90.000,NO
RD86,RESISTOR_R0402_20/0402,,,R0402,9530.000,-13280.000,90.000,NO
RD90,RESISTOR_R0402_X_240/0402,,,R0402,8590.000,-13980.000,90.000,YES
RD92,RESISTOR_R0402_240/0402,,,R0402,8590.000,-14070.000,270.000,YES
RD94,RESISTOR_R0402_240/0402,,,R0402,8670.000,-13980.000,270.000,YES
RD95,RESISTOR_R0402_100RST/0402,,,R0402,7790.000,-18120.000,270.000,NO
RD98,RESISTOR_R0402_240/0402,,,R0402,6605.000,-13305.000,270.000,NO
RD99,RESISTOR_R0402_240/0402,,,R0402,6475.000,-13305.000,270.000,NO
RD100,RESISTOR_R0402_348RST/0402,,,R0402,6475.000,-13625.000,90.000,NO
RD101,RESISTOR_R0402_348RST/0402,,,R0402,6605.000,-13625.000,90.000,NO
RD102,RESISTOR_R0402_49.9RST/0402,,,R0402,7750.000,-18120.000,270.000,NO
RD103,RESISTOR_R0402_100RST/0402,,,R0402,7670.000,-18120.000,270.000,NO
RD104,RESISTOR_R0402_49.9RST/0402,,,R0402,7710.000,-18120.000,270.000,NO
RD109,RESISTOR_R0402_10/0402,,,R0402,6565.000,-13305.000,270.000,NO
RD110,RESISTOR_R0402_20/0402,,,R0402,6565.000,-13625.000,270.000,NO
RD111,RESISTOR_R0402_10/0402,,,R0402,6515.000,-13305.000,270.000,NO
RD112,RESISTOR_R0402_20/0402,,,R0402,6515.000,-13625.000,270.000,NO
RD115,RESISTOR_R0402_1K/0402,,,R0402,6985.000,-13530.000,270.000,NO
RD116,RESISTOR_R0402_1K/0402,,,R0402,6985.000,-13625.000,90.000,NO
RD117,RESISTOR_R0402_240/0402,,,R0402,9255.000,-13600.000,90.000,NO
RD118,RESISTOR_R0402_240/0402,,,R0402,9385.000,-13600.000,90.000,NO
RD121,RESISTOR_R0402_4.7K/0402,,,R0402,7795.000,-16820.000,90.000,YES
RD122,RESISTOR_R0402_4.7K/0402,,,R0402,7030.000,-13530.000,270.000,NO
RD123,RESISTOR_R0402_4.7K/0402,,,R0402,7075.000,-13625.000,90.000,NO
RD124,RESISTOR_R0402_4.7K/0402,,,R0402,7120.000,-13625.000,90.000,NO
RD125,RESISTOR_R0402_4.7K/0402,,,R0402,7180.000,-13625.000,90.000,NO
RD126,RESISTOR_R0402_10/0402,,,R0402,9295.000,-13600.000,90.000,NO
RD127,RESISTOR_R0402_10/0402,,,R0402,9345.000,-13600.000,90.000,NO
RD128,RESISTOR_R0402_100RST/0402,,,R0402,6801.000,-18946.000,270.000,NO
RD129,RESISTOR_R0402_0/0402,,,R0402,6801.000,-18881.000,90.000,NO
RD130,RESISTOR_R0402_0/0402,,,R0402,6861.000,-18881.000,90.000,NO
RD131,RESISTOR_R0402_100RST/0402,,,R0402,6861.000,-18946.000,270.000,NO
RD132,RESISTOR_R0402_100RST/0402,,,R0402,9170.000,-13515.000,90.000,NO
RD133,RESISTOR_R0402_0/0402,,,R0402,9155.000,-13605.000,270.000,NO
RD134,RESISTOR_R0402_0/0402,,,R0402,9195.000,-13605.000,270.000,NO
RD135,RESISTOR_R0402_100RST/0402,,,R0402,9210.000,-13515.000,90.000,NO
RD136,RESISTOR_R0402_100RST/0402,,,R0402,9485.000,-18690.000,270.000,NO
RD137,RESISTOR_R0402_0/0402,,,R0402,9485.000,-18625.000,90.000,NO
RD138,RESISTOR_R0402_0/0402,,,R0402,9425.000,-18625.000,90.000,NO
RD139,RESISTOR_R0402_100RST/0402,,,R0402,9425.000,-18690.000,270.000,NO
RD140,RESISTOR_R0402_249RST/0402,,,R0402,8480.000,-15535.000,180.000,NO
RD141,RESISTOR_R0402_1KST/0402,,,R0402,10270.000,-19035.000,0.000,NO
RD142,RESISTOR_R0402_1KST/0402,,,R0402,11010.000,-19035.000,0.000,NO
RD143,RESISTOR_R0402_1KST/0402,,,R0402,11750.000,-19100.000,0.000,NO
RD144,RESISTOR_R0402_2.2/0402,,,R0402,10270.000,-18955.000,180.000,NO
RD145,RESISTOR_R0402_2.2/0402,,,R0402,11010.000,-18955.000,180.000,NO
RD146,RESISTOR_R0402_2.2/0402,,,R0402,11750.000,-19140.000,180.000,NO
RD147,RESISTOR_R0402_1KST/0402,,,R0402,10270.000,-18995.000,180.000,NO
RD148,RESISTOR_R0402_1KST/0402,,,R0402,11010.000,-18995.000,180.000,NO
RD149,RESISTOR_R0402_1KST/0402,,,R0402,11750.000,-19030.000,180.000,NO
RD150,RESISTOR_R0402_1KST/0402,,,R0402,6114.000,-18916.000,0.000,NO
RD151,RESISTOR_R0402_1KST/0402,,,R0402,5374.000,-18961.000,0.000,NO
RD152,RESISTOR_R0402_1KST/0402,,,R0402,4634.000,-18901.000,0.000,NO
RD153,RESISTOR_R0402_2.2/0402,,,R0402,6117.000,-19036.000,180.000,NO
RD154,RESISTOR_R0402_2.2/0402,,,R0402,5376.000,-19096.000,180.000,NO
RD155,RESISTOR_R0402_2.2/0402,,,R0402,4636.000,-19033.000,180.000,NO
RD156,RESISTOR_R0402_1KST/0402,,,R0402,6114.000,-18956.000,180.000,NO
RD157,RESISTOR_R0402_1KST/0402,,,R0402,5374.000,-19001.000,180.000,NO
RD158,RESISTOR_R0402_1KST/0402,,,R0402,4634.000,-18941.000,180.000,NO
RD165,RESISTOR_R0402_64.9RST/0402,,,R0402,6690.000,-13625.000,90.000,NO
RD166,RESISTOR_R0402_64.9RST/0402,,,R0402,6730.000,-13625.000,90.000,NO
RD167,RESISTOR_R0402_49.9RST/0402,,,R0402,6890.000,-13625.000,90.000,NO
RD168,RESISTOR_R0402_49.9RST/0402,,,R0402,6935.000,-13530.000,270.000,NO
RD170,RESISTOR_R0402_1K/0402,,,R0402,6650.000,-13625.000,90.000,NO
RD171,RESISTOR_R0402_49.9RST/0402,,,R0402,6850.000,-13625.000,90.000,NO
RD173,RESISTOR_R0402_100RST/0402,,,R0402,6770.000,-13625.000,270.000,NO
RD175,RESISTOR_R0402_2.2K/0402,,,R0402,10730.000,-13460.000,270.000,YES
RD176,RESISTOR_R0402_2.2K/0402,,,R0402,11027.000,-13433.000,90.000,YES
RD180,RESISTOR_R0402_2.2K/0402,,,R0402,10522.000,-13490.000,270.000,YES
RD181,RESISTOR_R0402_2.2K/0402,,,R0402,10680.000,-13460.000,270.000,YES
RD197,RESISTOR_R0402_0/0402,,,R0402,8183.000,-19818.000,0.000,NO
RD198,RESISTOR_R0402_X_16KST/0402,,,R0402,7840.000,-19839.000,180.000,YES
RD199,RESISTOR_R0402_0/0402,,,R0402,8183.000,-19858.000,0.000,NO
RD200,RESISTOR_R0402_2.26KST/0402,,,R0402,7733.000,-19726.000,180.000,NO
RD201,RESISTOR_R0402_150RST/0402,,,R0402,8183.000,-19898.000,0.000,NO
RD203,RESISTOR_R0402_0/0402,,,R0402,7688.000,-19923.000,90.000,NO
RD204,RESISTOR_R0402_10K/0402,,,R0402,8183.000,-19938.000,0.000,NO
RD205,RESISTOR_R0402_1KST/0402,,,R0402,7840.000,-19879.000,180.000,YES
RD206,RESISTOR_R0402_10K/0402,,,R0402,8070.000,-19983.000,0.000,NO
RD207,RESISTOR_R0402_100KST/0402,,,R0402,7643.000,-19841.000,270.000,NO
RD208,RESISTOR_R0402_1.5KST/0402,,,R0402,7683.000,-19858.000,270.000,NO
RD209,RESISTOR_R0402_0/0402,,,R0402,9321.710,-19163.800,0.000,YES
RD210,RESISTOR_R0402_2.2/0402,,,R0402,9161.710,-19295.800,270.000,NO
RD211,RESISTOR_R0402_X_110KST/0402,,,R0402,9241.710,-19295.800,90.000,NO
RD212,RESISTOR_R0402_0/0402,,,R0402,9201.710,-19295.800,90.000,NO
RD213,RESISTOR_R0805_1RST/0805,,,R0805,9013.930,-18954.020,270.000,NO
RD214,RESISTOR_R0402_0/0402,,,R0402,8994.710,-19163.800,0.000,YES
RD215,RESISTOR_R0402_2.2/0402,,,R0402,8834.710,-19295.800,270.000,NO
RD216,RESISTOR_R0402_X_110KST/0402,,,R0402,8914.710,-19295.800,90.000,NO
RD217,RESISTOR_R0402_0/0402,,,R0402,8874.710,-19295.800,90.000,NO
RD218,RESISTOR_R0805_1RST/0805,,,R0805,8685.930,-18955.020,270.000,NO
RD219,RESISTOR_R0402_0/0402,,,R0402,8667.710,-19163.800,0.000,YES
RD220,RESISTOR_R0402_2.2/0402,,,R0402,8507.710,-19295.800,270.000,NO
RD221,RESISTOR_R0402_X_110KST/0402,,,R0402,8587.710,-19295.800,90.000,NO
RD222,RESISTOR_R0402_0/0402,,,R0402,8547.710,-19295.800,90.000,NO
RD223,RESISTOR_R0805_1RST/0805,,,R0805,8359.930,-18955.020,270.000,NO
RD224,RESISTOR_R0402_0/0402,,,R0402,8340.710,-19163.800,0.000,YES
RD225,RESISTOR_R0402_2.2/0402,,,R0402,8180.710,-19295.800,270.000,NO
RD226,RESISTOR_R0402_X_110KST/0402,,,R0402,8260.710,-19295.800,90.000,NO
RD227,RESISTOR_R0402_0/0402,,,R0402,8220.710,-19295.800,90.000,NO
RD228,RESISTOR_R0805_1RST/0805,,,R0805,8032.930,-18955.020,270.000,NO
RD229,RESISTOR_R0402_0/0402,,,R0402,8013.710,-19163.800,0.000,YES
